,Group Id,Player ID,Position,Distance (m),Distance / min (m),Time on Ice (s),High Metabolic Power Distance (m),High Metabolic Power Distance / min (m),Accelerations (high),Accelerations (very high),Acceleration Load (max.),Speed (max.) (km/h),Speed (Ø) (km/h),Acceleration (max.) (m/s²),Deceleration (max.) (m/s²),Accelerations,Decelerations
326,3,125,2,4447,137.70860115154727,1864,633.0,20.416606356117793,4,1,7.717585162423158,18.975474806317987,11.294774946726209,1.9296917256475346,-3.022568622548148,7,9
327,3,126,1,6168,125.43325000279842,2522,763.0,20.29392781753709,4,1,6.993662686110859,19.848793990223953,13.133166923004215,2.002168713355191,-3.200143953177654,8,8
328,3,127,2,5849,140.00318688424585,2700,706.0,20.279005900282446,5,1,9.995965388651047,19.70841772375766,11.900572138849617,2.124618312981948,-3.430529587628857,8,11
329,3,128,3,4589,166.35341427060018,2602,720.0,27.742128934235627,5,1,9.761003145882823,22.31795412179242,9.920733034003712,2.3833460942242644,-3.9206882921479527,7,7
330,4,129,1,4461,122.92788577858337,2353,586.0,22.15088764439482,5,1,7.700015467102044,22.76021495412376,11.940694549576083,2.409595271804151,-3.9317960843148816,6,7
331,4,130,1,5874,136.18055021354115,1991,736.0,23.397334302794725,4,1,8.810253644090768,20.604644314423847,9.730551717758285,2.356336249723853,-2.8287794959568453,6,10
332,4,131,1,4820,156.34982912373943,2123,575.0,24.690899812941097,5,1,8.024905674755427,20.46472585207028,13.108635323166524,2.6294317755581504,-3.243584282496203,8,11
333,4,132,1,5372,134.12372689932587,2350,582.0,27.047773638632727,4,1,9.67610146488616,19.6833958492343,9.314060386552683,2.1616698116865307,-3.9686367631238806,6,8
334,4,133,1,5625,134.87749729852663,2312,576.0,24.48202796736223,4,1,9.297808701652134,18.17840631313717,9.50312502176233,2.0877862969615055,-2.9779220394384125,7,9
335,4,134,1,6111,116.63920555152976,2421,572.0,24.08916846383062,4,1,9.349615550491889,19.708512323129106,12.814352121600116,2.479874902884979,-3.848796705705534,8,8
336,4,135,3,4524,133.92131023278466,2329,786.0,27.051169859271937,4,1,8.834940982401429,20.997285059376086,9.297168272179036,2.4461388985377353,-4.130668562901961,8,10
337,4,136,3,4814,118.808808812394,2275,800.0,26.19939041496498,4,1,8.564356318825054,22.76334256513116,12.224714825432441,2.4948798858997216,-3.2504543231322987,7,10
338,4,137,3,5945,143.03830649164837,2686,558.0,21.626487661419183,3,1,7.445667703016819,19.012774354127124,11.651576362746166,2.2845782978903078,-3.2594962189274894,8,8
339,4,138,3,5052,128.26761308808386,2751,785.0,24.278244959029873,4,1,9.921201408193706,23.837677258091404,12.100073550250617,2.659098822774144,-3.0836330022666774,8,11
340,4,139,3,4927,138.39747239485826,2311,764.0,19.602636795698572,5,1,9.055562070609913,18.88394982997793,12.037121668119163,2.535271794670924,-3.423793618392262,5,7
341,4,140,3,6138,127.7134702881725,1867,657.0,20.629525358668552,3,1,7.113033258222476,20.26188952082129,9.892086302983536,2.352195830333103,-3.036697905165941,8,10
342,4,141,2,4299,166.7992471169635,2077,601.0,19.24505243117803,4,1,9.362376922413407,24.46179536471943,12.119487647523583,2.2010032804699575,-3.6465546690385566,7,11
343,4,142,2,5785,138.22438481445755,2392,795.0,24.415149535983943,4,1,8.024492385131332,22.754305725838297,11.620930192072318,2.333015281681968,-3.3863314024901046,8,8
344,4,143,2,5011,162.3379718539975,2425,759.0,22.527461957192568,4,1,9.767124956078083,19.1730564119283,12.976946875308204,2.203698917512149,-4.125628028714355,7,8
345,4,144,2,5672,143.23675231222728,2000,631.0,27.1771754494766,4,1,9.716104628591218,18.35576938495952,13.089019873679229,2.727836611023431,-3.6964644744075343,5,10
346,4,145,2,6128,139.8693275845361,2302,749.0,25.03036750422704,5,1,6.8399118377478585,25.04140623063234,13.400351053405439,2.5091937839627425,-2.8162115489445663,6,9
347,4,146,2,4236,166.04200893031145,2566,624.0,27.16981921471965,5,1,7.086968099686491,24.920026165927183,13.657514814091945,2.4999403903169344,-4.132362755646641,6,9
348,4,147,2,5449,127.10167321358671,2657,804.0,22.562550351321985,4,1,6.916413495418791,19.718605724457337,11.64157051086441,2.0035006108810274,-3.6184801467957697,6,8
349,4,148,1,4645,137.71534353318881,2205,604.0,19.798284244226583,5,1,7.821238101015062,17.726345627654382,10.049151595049649,2.31002204164268,-3.087185890075405,7,11
350,4,149,2,5291,163.38167713162395,2366,641.0,27.304647166729982,4,1,7.76230440717506,21.16868973280769,9.303332076550378,2.6021136490417383,-2.9932434561556507,6,11
351,4,150,3,4465,124.62817430527485,2568,751.0,22.36034874311224,4,1,9.354027598583274,18.097171855586094,11.224076994395146,2.77678563250196,-3.119575149211775,8,8
